Less than Three epochs:  218.98437	  42.06939	  1.7895	[(8502, 57512, 982), (6060, 56074, 12)]
Less than Three epochs:  213.30683	  41.27720	  2.6186	[(8504, 57518, 434), (6059, 56093, 446)]
Less than Three epochs:  212.31127	  40.85953	  1.5951	[(1347, 52823, 260), (8505, 57834, 78)]
Less than Three epochs:  234.96754	  42.06563	  1.7263	[(1052, 52466, 44), (8512, 57903, 358)]
Less than Three epochs:  242.59911	  42.11013	  1.7481	[(1170, 52756, 195), (8528, 57896, 932)]
Less than Three epochs:  247.84059	  43.55479	  2.0167	[(626, 52057, 237), (8531, 57905, 158)]
Less than Three epochs:  169.45238	  39.46286	  2.9295	[(8819, 57450, 894), (4651, 56008, 404)]
Less than Three epochs:  147.71248	  38.75076	  1.6742	[(8823, 57446, 398), (4570, 55623, 536)]
Less than Three epochs:  154.64158	  39.45207	  1.9865	[(8826, 57452, 160), (4563, 55617, 702)]
Less than Three epochs:  130.66032	  38.54370	  1.8340	[(8828, 57445, 172), (3765, 55508, 740)]
Less than Three epochs:  140.61846	  39.30288	  1.9957	[(8831, 57448, 73), (4642, 55926, 706)]
Less than Three epochs:  139.93687	  38.53219	  2.1323	[(8831, 57448, 110), (1213, 52972, 563)]
Less than Three epochs:  141.66393	  38.61578	  2.1552	[(8832, 57445, 412), (4642, 55926, 926)]
Less than Three epochs:  187.36331	  39.28852	  3.6057	[(8835, 57427, 418), (3967, 55704, 156)]
Less than Three epochs:  179.91194	  38.33094	  2.2456	[(8841, 57425, 293), (4652, 55672, 934)]
Less than Three epochs:  176.45160	  39.62963	  3.1245	[(8842, 57424, 656), (4654, 55659, 856)]
Less than Three epochs:  177.31377	  39.55708	  0.6298	[(8842, 57424, 856), (4654, 55659, 80)]
Less than Three epochs:  172.65008	  39.24102	  1.7528	[(8844, 57424, 100), (4655, 55620, 362)]
Less than Three epochs:  170.72389	  36.45660	  1.7548	[(8849, 57457, 75), (4618, 55600, 674)]
Less than Three epochs:  170.52802	  35.97591	  1.7172	[(8849, 57457, 102), (2111, 53467, 597)]
Less than Three epochs:  169.83238	  36.54150	  1.8549	[(8849, 57457, 238), (4618, 55600, 547)]
Less than Three epochs:  161.48413	  36.12182	  1.7233	[(8851, 57460, 266), (4635, 55615, 762)]
Less than Three epochs:  161.59703	  36.50673	  3.2541	[(8851, 57460, 271), (4635, 55615, 798)]
Less than Three epochs:  161.25203	  36.62368	  1.7485	[(8851, 57460, 317), (4634, 55626, 122)]
Less than Three epochs:  160.54523	  36.82118	  1.7632	[(8851, 57460, 578), (4634, 55626, 224)]
Less than Three epochs:  161.24837	  36.93477	  0.7010	[(8851, 57460, 737), (4635, 55615, 704)]
Less than Three epochs:  148.38719	  36.43131	  2.3044	[(8852, 57449, 152), (4573, 55587, 846)]
Less than Three epochs:  146.64155	  36.92135	  2.8421	[(8852, 57449, 613), (4575, 55590, 958)]
Less than Three epochs:  157.95567	  37.18201	  2.1190	[(8853, 57459, 698), (4559, 55597, 210)]
Less than Three epochs:  149.74226	  36.38860	  2.6725	[(8854, 57450, 390), (4637, 55616, 580)]
Less than Three epochs:  125.14679	  36.24519	  1.9124	[(8857, 57449, 410), (826, 52295, 407)]
Less than Three epochs:  130.18508	  36.55774	  1.2253	[(8858, 57450, 56), (864, 52320, 149)]
Less than Three epochs:  129.45665	  36.69599	  3.4037	[(8858, 57450, 148), (864, 52320, 433)]
Less than Three epochs:  128.04334	  37.54523	  3.6772	[(8858, 57450, 610), (827, 52312, 549)]
Less than Three epochs:  131.42674	  36.87967	  2.0494	[(8859, 57452, 374), (4609, 56251, 614)]
Less than Three epochs:  130.74513	  36.24561	  2.4922	[(8859, 57452, 427), (4609, 56251, 462)]
Less than Three epochs:  132.76667	  37.63541	  2.8729	[(8859, 57452, 927), (4609, 56251, 882)]
Less than Three epochs:  135.66986	  36.14767	  2.0450	[(8860, 57458, 86), (4645, 55623, 608)]
Less than Three epochs:  133.96354	  37.96452	  1.9365	[(8860, 57458, 598), (4608, 55973, 612)]
Less than Three epochs:  137.89757	  36.24337	  1.7196	[(8861, 57459, 246), (4645, 55623, 972)]
Less than Three epochs:  141.34468	  37.09558	  2.0730	[(8862, 57461, 231), (4642, 55926, 126)]
Less than Three epochs:  141.40578	  38.01014	  2.2047	[(8862, 57461, 884), (4642, 55926, 146)]
Less than Three epochs:  142.30819	  37.96195	  1.9163	[(8862, 57461, 960), (4642, 55926, 12)]
Less than Three epochs:  186.03142	  36.54005	  1.7639	[(8866, 57457, 276), (3965, 55302, 380)]
Less than Three epochs:  184.71817	  35.87768	  3.6395	[(8866, 57457, 468), (4613, 55591, 937)]
Less than Three epochs:  184.55962	  37.50774	  2.2011	[(8866, 57457, 552), (4701, 55709, 148)]
Less than Three epochs:  184.73798	  36.66075	  1.9972	[(8866, 57457, 578), (2003, 53442, 385)]
Less than Three epochs:  189.16065	  38.17867	  3.4936	[(8867, 57460, 828), (3969, 55307, 718)]
Less than Three epochs:  177.12101	  37.74929	  1.7626	[(8872, 57422, 593), (4653, 55622, 882)]
Less than Three epochs:  175.86799	  37.54723	  2.2400	[(8873, 57427, 872), (4653, 55622, 690)]
Less than Three epochs:  172.95185	  38.63657	  2.1109	[(8874, 57426, 833), (4648, 55673, 682)]
Less than Three epochs:  205.68281	  36.38388	  2.6923	[(3987, 55590, 124), (8877, 57782, 372)]
Less than Three epochs:  318.97036	   0.02099	  6.9735	[(9139, 58038, 854)]
Less than Three epochs:  331.18864	   0.52830	  1.3535	[(9145, 58041, 907)]
Less than Three epochs:  357.83370	   2.45620	  3.0205	[(4278, 55505, 646), (9178, 58081, 870)]
Less than Three epochs:   31.89126	  -4.14647	  2.1411	[(7238, 56660, 869), (9322, 57742, 474)]
Less than Three epochs:   22.78780	  -3.83594	  2.6846	[(7048, 56575, 672), (9335, 57713, 657)]
Less than Three epochs:    5.99979	  -3.19606	  1.4416	[(4367, 55566, 294), (9341, 57743, 638)]
Less than Three epochs:    0.09558	  -2.45458	  2.5860	[(4354, 55810, 356), (9345, 57713, 464)]
Less than Three epochs:    9.66071	  -4.11380	  2.7322	[(7040, 56574, 639), (9346, 58049, 12)]
Less than Three epochs:    7.18915	  -2.98213	  1.2498	[(4368, 55559, 460), (9346, 58049, 558)]
Less than Three epochs:   11.04722	  -2.69996	  1.3963	[(4370, 55534, 392), (9349, 58068, 730)]
Less than Three epochs:   40.62772	  -0.00825	  2.4951	[(7825, 57030, 932), (9371, 58073, 633)]
Less than Three epochs:   23.60697	  -1.14774	  1.8176	[(4230, 55483, 284), (9379, 58081, 738)]
Less than Three epochs:   30.21500	   1.78163	  2.8838	[(4271, 55507, 184), (9387, 58101, 234)]
Less than Three epochs:   29.97881	   3.36521	  2.5455	[(4271, 55507, 750), (9387, 58101, 703)]
Less than Three epochs:   16.51957	  -0.63096	  2.7682	[(4225, 55455, 60), (9388, 58074, 842)]
Less than Three epochs:   21.19045	   0.53682	  1.3041	[(4229, 55501, 564), (9396, 58101, 62)]
Less than Three epochs:   19.46137	   0.44454	  1.8812	[(4227, 55481, 930), (9396, 58101, 437)]
Less than Three epochs:    7.38009	  -1.39610	  1.9111	[(4368, 55559, 586), (9404, 58045, 578)]
Less than Three epochs:    3.73460	   0.59347	  2.8640	[(4218, 55479, 841), (9406, 58067, 737)]
Less than Three epochs:   40.82914	   2.96297	  4.3612	[(4259, 55501, 594), (9417, 58055, 760)]
Less than Three epochs:   11.44948	   2.90126	  2.5334	[(4306, 55584, 557), (9445, 58097, 314)]
Less than Three epochs:    9.89798	   4.84350	  2.2659	[(4303, 55508, 910), (9446, 58082, 627)]
Less than Three epochs:   10.75110	   4.95519	  2.3781	[(4419, 55867, 178), (9446, 58082, 782)]
Less than Three epochs:  137.38275	  54.19468	  1.7185	[(7275, 57093, 297), (5729, 56598, 624)]
Less than Three epochs:  132.49035	  54.59160	  3.8606	[(7276, 57061, 804), (5154, 55864, 840)]
Less than Three epochs:  127.19712	  53.12126	  2.0541	[(7277, 56748, 366), (5156, 55925, 450)]
Less than Three epochs:  125.80442	  53.84002	  2.5573	[(7277, 56748, 492), (3690, 55182, 744)]
Less than Three epochs:  135.97474	  56.89627	  2.0528	[(7278, 57041, 358), (5723, 56597, 470)]
Less than Three epochs:  135.67114	  57.30807	  2.0679	[(7279, 57071, 863), (5150, 56329, 972)]
Less than Three epochs:  137.29211	  56.50739	  2.0075	[(7279, 57071, 998), (450, 51908, 538)]
Less than Three epochs:  125.28064	  56.35314	  3.6021	[(7280, 56709, 23), (5149, 55944, 58)]
Less than Three epochs:  124.58037	  56.38546	  0.9889	[(7280, 56709, 102), (1872, 53386, 105)]
Less than Three epochs:  121.49761	  56.50717	  0.9822	[(7280, 56709, 474), (1872, 53386, 311)]
Less than Three epochs:  120.70079	  55.22469	  0.6641	[(7281, 57007, 616), (1871, 53384, 440)]
Less than Three epochs:  152.27755	  49.02435	  1.7814	[(7282, 56660, 5), (6661, 56366, 320)]
Less than Three epochs:  150.74022	  48.42816	  1.9235	[(7282, 56660, 208), (6663, 56338, 745)]
Less than Three epochs:  146.23648	  54.68833	  1.9072	[(7283, 57063, 196), (5710, 56658, 44)]
Less than Three epochs:  145.82341	  54.28472	  2.2305	[(7283, 57063, 226)]
Less than Three epochs:  149.23847	  45.21950	  1.6901	[(7284, 56683, 332), (4694, 55649, 832)]
Less than Three epochs:  141.40257	  54.04107	  2.0308	[(7285, 56991, 108), (5726, 56626, 680)]
Less than Three epochs:  143.97693	  52.93790	  3.9971	[(7286, 57096, 132), (5724, 56364, 472)]
Less than Three epochs:  138.01040	  53.57668	  2.3835	[(7288, 57039, 17), (5729, 56598, 712)]
Less than Three epochs:  137.06031	  55.11678	  1.9307	[(7288, 57039, 902), (5728, 56334, 848)]
Less than Three epochs:  141.28141	  52.18402	  2.9831	[(7290, 57073, 197), (5730, 56607, 902)]
Less than Three epochs:  145.07248	  49.33732	  2.0881	[(7292, 56709, 482), (901, 52641, 102)]
Less than Three epochs:  146.30791	  50.92275	  2.1433	[(7292, 56709, 662), (5738, 56002, 436)]
Less than Three epochs:  147.83552	  50.89681	  1.8113	[(7292, 56709, 918), (5738, 56002, 228)]
Less than Three epochs:  130.68698	  51.41218	  2.1846	[(7293, 56741, 328), (5157, 55923, 334)]
Less than Three epochs:  133.26739	  52.61363	  2.3962	[(7294, 56739, 698), (5157, 55923, 998)]
Less than Three epochs:  134.41791	  52.54721	  1.9944	[(7294, 56739, 899), (5155, 55946, 276)]
Less than Three epochs:  135.99622	  53.46650	  1.7869	[(7295, 57067, 702), (5155, 55946, 953)]
Less than Three epochs:  149.87369	  47.72716	  1.8855	[(7299, 56686, 1), (6663, 56338, 635)]
Less than Three epochs:  147.02039	  47.53972	  1.7125	[(7299, 56686, 346), (5741, 55980, 764)]
Less than Three epochs:  147.07352	  47.66084	  1.8514	[(7299, 56686, 348), (5741, 55980, 798)]
Less than Three epochs:  125.02750	  52.36631	  2.0144	[(7301, 56746, 309), (1781, 53297, 31)]
Less than Three epochs:  124.55397	  51.32316	  2.0904	[(7301, 56746, 368), (442, 51882, 382)]
Less than Three epochs:  125.53261	  53.06105	  2.0101	[(7301, 56746, 800), (1781, 53297, 636)]
Less than Three epochs:  127.77041	  53.41671	  2.0605	[(7302, 57012, 588), (444, 51883, 415)]
Less than Three epochs:  128.05156	  53.05759	  4.0417	[(7302, 57012, 646), (5156, 55925, 364)]
Less than Three epochs:  134.98016	  50.82843	  1.7928	[(7304, 56745, 651), (5158, 55913, 987)]
Less than Three epochs:  138.60719	  50.81526	  2.3405	[(7305, 56991, 823), (5732, 56326, 964)]
Less than Three epochs:  142.40729	  49.79242	  1.9422	[(7306, 56684, 948), (5731, 56363, 796)]
Less than Three epochs:  130.55547	  49.84396	  2.0261	[(7311, 57038, 143), (445, 51873, 7)]
Less than Three epochs:  139.49011	  47.85049	  2.2066	[(7314, 56990, 40), (5813, 56363, 670)]
Less than Three epochs:  137.65881	  46.66010	  2.7675	[(7314, 56990, 294), (5736, 55984, 854)]
Less than Three epochs:  129.32766	  48.46839	  3.6453	[(7320, 56722, 556), (550, 51959, 477)]
Less than Three epochs:  128.25844	  45.96082	  1.7997	[(7325, 56717, 70), (549, 51981, 125)]
Less than Three epochs:  127.15568	  45.73661	  2.0255	[(7325, 56717, 232), (549, 51981, 284)]
Less than Three epochs:  127.97115	  46.30467	  1.9814	[(7326, 56710, 536), (5160, 55895, 378)]
Less than Three epochs:  150.87523	  47.89203	  2.5745	[(7329, 56719, 690), (6663, 56338, 796)]
Less than Three epochs:  124.99924	  53.94005	  2.2438	[(7376, 56749, 217), (1782, 53383, 254)]
Less than Three epochs:  122.60314	  48.10429	  2.2586	[(7378, 56715, 436), (3687, 55269, 816)]
Less than Three epochs:  122.38155	  47.30685	  2.0270	[(7378, 56715, 444), (3686, 55268, 876)]
Less than Three epochs:  124.59779	  48.81967	  2.0166	[(7378, 56715, 884), (3694, 55209, 446)]
Less than Three epochs:  163.94063	  48.37767	  1.8625	[(7380, 56753, 618), (6701, 56367, 80)]
Less than Three epochs:  167.22844	  46.08026	  1.8465	[(7383, 56749, 602), (1436, 53054, 630)]
Less than Three epochs:  167.27706	  45.93386	  1.8755	[(7383, 56749, 612), (6649, 56364, 816)]
Less than Three epochs:  157.71450	  47.26341	  3.0650	[(7386, 56769, 189), (6656, 56624, 442)]
Less than Three epochs:  155.70902	  48.60866	  2.0601	[(7386, 56769, 584), (873, 52674, 555)]
Less than Three epochs:  161.29030	  48.07495	  1.7834	[(7387, 57038, 53), (6701, 56367, 432)]
Less than Three epochs:  160.29456	  49.29741	  2.7952	[(7387, 57038, 842), (6656, 56624, 952)]
Less than Three epochs:  158.53228	  45.47518	  2.4466	[(7388, 56783, 144), (6657, 56366, 454)]
Less than Three epochs:  161.46604	  47.21265	  2.4436	[(7390, 57130, 408), (6701, 56367, 404)]
Less than Three epochs:  164.13159	  48.75939	  1.9045	[(7390, 57130, 961), (963, 52643, 601)]
Less than Three epochs:  164.11234	  48.49899	  1.9249	[(7390, 57130, 970), (6693, 56384, 505)]
Less than Three epochs:  166.13040	  45.39884	  1.5736	[(7393, 56749, 195), (6649, 56364, 418)]
Less than Three epochs:  171.76276	  45.08789	  1.8605	[(7396, 56809, 164), (6646, 56389, 556)]
Less than Three epochs:  169.36981	  49.03790	  2.4660	[(7397, 57129, 572), (6692, 56390, 185)]
Less than Three epochs:  172.73723	  45.23062	  1.8308	[(7398, 56781, 408), (6646, 56389, 678)]
Less than Three epochs:  174.47883	  46.04095	  2.1102	[(7398, 56781, 898), (6647, 56390, 40)]
Less than Three epochs:  174.91846	  45.20197	  1.1408	[(7401, 56808, 448), (6646, 56389, 948)]
Less than Three epochs:  176.31975	  49.54984	  1.1582	[(7403, 57071, 698), (967, 52636, 558)]
Less than Three epochs:  177.62399	  45.41218	  1.8706	[(7404, 56776, 412), (6642, 56396, 550)]
Less than Three epochs:  178.74453	  47.20274	  1.9479	[(7405, 57134, 231), (6644, 56384, 517)]
Less than Three epochs:  201.07558	  46.65795	  1.8396	[(7407, 56772, 512), (6625, 56386, 804)]
Less than Three epochs:  202.51965	  47.38362	  2.8456	[(7407, 56772, 700), (6748, 56371, 556)]
Less than Three epochs:  198.54089	  46.64357	  2.0010	[(7408, 56780, 574), (1459, 53117, 14)]
Less than Three epochs:  198.63833	  47.24937	  0.8731	[(7409, 56809, 463), (1461, 53062, 431)]
Less than Three epochs:  198.67270	  47.93177	  1.7738	[(7409, 56809, 536), (1461, 53062, 377)]
Less than Three epochs:  200.57819	  48.13479	  2.7764	[(7409, 56809, 808), (6743, 56385, 430)]
Less than Three epochs:  197.61723	  48.36803	  1.7380	[(7410, 57104, 94), (6753, 56399, 392)]
Less than Three epochs:  199.50779	  47.10774	  2.5941	[(7411, 56776, 29), (6625, 56386, 594)]
Less than Three epochs:  196.42650	  46.41762	  1.8272	[(7413, 56769, 106), (6624, 56385, 476)]
Less than Three epochs:  187.05410	  48.68147	  1.8002	[(7418, 57165, 281), (6670, 56389, 493)]
Less than Three epochs:  190.51655	  47.75150	  2.2041	[(7419, 56811, 79), (6666, 56371, 576)]
Less than Three epochs:  186.42450	  45.63366	  3.5241	[(7422, 56799, 489), (6636, 56367, 552)]
Less than Three epochs:  181.93324	  49.27007	  2.1818	[(7423, 57135, 284), (6676, 56389, 304)]
Less than Three epochs:  181.72248	  49.48871	  1.8401	[(7423, 57135, 337), (6676, 56389, 347)]
Less than Three epochs:  182.43796	  45.73463	  1.8197	[(7427, 56751, 262), (6641, 56383, 154)]
Less than Three epochs:  181.91517	  47.02729	  1.7561	[(7427, 56751, 674), (1449, 53116, 160)]
Less than Three epochs:  206.84513	  46.90793	  2.9455	[(7428, 56781, 528), (6749, 56370, 348)]
Less than Three epochs:  208.81072	  47.57859	  1.7680	[(7428, 56781, 783), (6750, 56367, 522)]
Less than Three epochs:  206.73934	  47.96942	  2.0070	[(7432, 57107, 482), (1284, 52736, 516)]
Less than Three epochs:  202.19055	  49.21179	  2.0713	[(7434, 57166, 687), (1283, 52762, 334)]
Less than Three epochs:  132.93931	  48.01030	  1.8186	[(7512, 56777, 163), (764, 52238, 391)]
Less than Three epochs:  136.48661	  46.45770	  2.5149	[(7515, 56781, 4), (5736, 55984, 700)]
Less than Three epochs:  134.36544	  46.64809	  1.7217	[(7515, 56781, 308), (5162, 55893, 892)]
Less than Three epochs:  140.21216	  46.48096	  2.4608	[(7517, 56772, 928), (5813, 56363, 288)]
