#spec   num_troughs    vmin     vmax   
21      spec-7818-56989-0768-2g-norm.txt    1294.70500        3849.15600      0       1      2000.00000        2000.00000       7.31100       7.31100   
22      spec-0399-51817-0604-gh-norm.txt     269.99600        6205.53600      0       1      2000.00000        2000.00000      17.50000      17.50000   
22      spec-4229-55501-0826-gh-norm.txt     269.99600        6205.53600      0       1      2000.00000        2000.00000      12.61700      12.61700   
22      spec-7860-57006-0296-gh-norm.txt     269.99600        6205.53600      0       1      2000.00000        2000.00000      13.43400      13.43400   
23      spec-0400-51820-0003-voigt-norm.txt    6166.01800        10236.01300      0       1      2000.00000        2000.00000       6.47200       6.47200   
23      spec-4231-55444-0481-voigt-norm.txt    6166.01800        10236.01300      0       1      2000.00000        2000.00000       5.90200       5.90200   
23      spec-7847-57012-0178-voigt-norm.txt    6166.01800        10236.01300      0       1      2000.00000        2000.00000       5.17500       5.17500   
24      spec-1504-52940-0349-gh-norm.txt    23572.93500        28094.93400      0       2       158.95651        1011.24880       2.42100       2.42100   
24      spec-3639-55205-0997-gh-norm.txt    23572.93500        28094.93400      0       2       158.95651        1011.24880       4.52000       4.52000   
24      spec-7843-56902-0154-gh-norm.txt    23572.93500        28094.93400      0       2       158.95651        1011.24880       4.11400       4.11400   
24      spec-1504-52940-0349-gh-norm.txt    15531.24500        23435.66300      1       2      2466.72887          72.40152       7.04400       7.04400   
24      spec-3639-55205-0997-gh-norm.txt    15531.24500        23435.66300      1       2      2466.72887          72.40152       7.27000       7.27000   
24      spec-7843-56902-0154-gh-norm.txt    15531.24500        23435.66300      1       2      2466.72887          72.40152       7.95200       7.95200   
25      spec-0402-51793-0299-2g-norm.txt    7812.21900        17045.66500      0       1      2000.00000        2000.00000      18.51500      18.51500   
25      spec-4232-55447-0288-2g-norm.txt    7812.21900        17045.66500      0       1      2000.00000        2000.00000       0.00000       0.00000   
25      spec-7844-56982-0716-2g-norm.txt    7812.21900        17045.66500      0       1      2000.00000        2000.00000       8.65800       0.23365   
26      spec-0402-51793-0485-2g-norm.txt     333.74800        11166.33700      0       1      2000.00000        2000.00000      24.66500      24.66500   
26      spec-4233-55449-0558-2g-norm.txt     333.74800        11166.33700      0       1      2000.00000        2000.00000      25.57600      25.57600   
26      spec-7839-56900-0207-2g-norm.txt     333.74800        11166.33700      0       1      2000.00000        2000.00000      21.72400      21.72400   
27      spec-0402-51793-0505-gh-norm.txt    2255.01900        4671.95100      0       1      1798.02975        3406.00599       3.68100       3.68100   
27      spec-3606-55182-0640-gh-norm.txt    2255.01900        4671.95100      0       1      1798.02975        3406.00599       0.00000       0.00000   
27      spec-7840-57003-0637-gh-norm.txt    2255.01900        4671.95100      0       1      1798.02975        3406.00599       0.00000       0.00000   
28      spec-0403-51871-0070-2g-norm.txt    6943.47200        27506.76800      0       1      2000.00000        2000.00000      42.63500      42.63500   
28      spec-4233-55449-0006-2g-norm.txt    6943.47200        27506.76800      0       1      2000.00000        2000.00000      43.87100      43.87100   
28      spec-7837-56987-0421-2g-norm.txt    6943.47200        27506.76800      0       1      2000.00000        2000.00000      38.59700       0.27375   
29      spec-0405-51816-0114-gh-norm.txt       0.00000           0.00000      0       0    0     0  0     0
29      spec-4236-55479-0194-gh-norm.txt       0.00000           0.00000      0       0    0     0  0     0
29      spec-7834-56979-0039-gh-norm.txt       0.00000           0.00000      0       0    0     0  0     0
30      spec-0405-51816-0570-gh-norm.txt    12184.21900        29354.86000      0       2      2000.00000        2000.00000      20.87000      20.87000   
30      spec-4267-55484-0288-gh-norm.txt    12184.21900        29354.86000      0       2      2000.00000        2000.00000      14.85000      14.85000   
30      spec-7830-57043-0301-gh-norm.txt    12184.21900        29354.86000      0       2      2000.00000        2000.00000      13.55900      13.55900   
30      spec-0405-51816-0570-gh-norm.txt    3078.90400        5288.02400      1       2      2000.00000        2000.00000       5.33200       5.33200   
30      spec-4267-55484-0288-gh-norm.txt    3078.90400        5288.02400      1       2      2000.00000        2000.00000       0.00000       0.00000   
30      spec-7830-57043-0301-gh-norm.txt    3078.90400        5288.02400      1       2      2000.00000        2000.00000       4.54300       4.54300   
31      spec-0704-52205-0459-gh-norm.txt    15830.12900        26476.03800      0       1      2000.00000        2000.00000      16.94500      16.94500   
31      spec-3615-55179-0555-gh-norm.txt    15830.12900        26476.03800      0       1      2000.00000        2000.00000      15.02200      15.02200   
31      spec-7831-57016-0948-gh-norm.txt    15830.12900        26476.03800      0       1      2000.00000        2000.00000      13.70600      13.70600   
32      spec-0406-51869-0037-voigt-norm.txt    6721.61200        15407.03300      0       1      2000.00000        2000.00000       9.39000       9.39000   
32      spec-3615-55179-0780-voigt-norm.txt    6721.61200        15407.03300      0       1      2000.00000        2000.00000      11.35400      11.35400   
32      spec-7828-57039-0738-voigt-norm.txt    6721.61200        15407.03300      0       1      2000.00000        2000.00000      10.47300      10.47300   
33      spec-0407-51820-0483-gh-norm.txt    2804.81000        7221.38900      0       1      2018.51968         668.39595       3.79300       3.79300   
33      spec-3744-55209-0730-gh-norm.txt    2804.81000        7221.38900      0       1      2018.51968         668.39595       3.79400       3.79400   
33      spec-7828-57039-0845-gh-norm.txt    2804.81000        7221.38900      0       1      2018.51968         668.39595       6.97900       6.97900   
34      spec-0407-51820-0158-2g-norm.txt    6092.92200        10300.66300      0       2       178.94351        2011.16496       9.00100       9.00100   
34      spec-3615-55179-0030-2g-norm.txt    6092.92200        10300.66300      0       2       178.94351        2011.16496       5.08800       5.08800   
34      spec-7828-57039-0116-2g-norm.txt    6092.92200        10300.66300      0       2       178.94351        2011.16496       7.46900       7.46900   
34      spec-0407-51820-0158-2g-norm.txt    3263.27000        5817.03000      1       2      2006.54957          96.94849       7.50800       7.50800   
34      spec-3615-55179-0030-2g-norm.txt    3263.27000        5817.03000      1       2      2006.54957          96.94849       6.20800       6.20800   
34      spec-7828-57039-0116-2g-norm.txt    3263.27000        5817.03000      1       2      2006.54957          96.94849       7.08100       7.08100   
35      spec-1510-52992-0270-gh-norm.txt     617.78200        4138.20000      0       1      2042.51318         411.53118      10.10100      10.10100   
35      spec-3745-55234-0229-gh-norm.txt     617.78200        4138.20000      0       1      2042.51318         411.53118       9.37800       9.37800   
35      spec-7825-57030-0360-gh-norm.txt     617.78200        4138.20000      0       1      2042.51318         411.53118       8.72200       8.72200   
36      spec-0706-52199-0472-gh-norm.txt    10555.08500        15653.06200      0       1      2000.00000        2000.00000       7.77500       7.77500   
36      spec-3745-55234-0854-gh-norm.txt    10555.08500        15653.06200      0       1      2000.00000        2000.00000       6.24700       6.24700   
36      spec-7825-57030-0760-gh-norm.txt    10555.08500        15653.06200      0       1      2000.00000        2000.00000       4.68700       4.68700   
37      spec-0707-52177-0392-voigt-norm.txt    5723.73200        19571.17900      0       1      2000.00000        2000.00000      17.96900      17.96900   
37      spec-3651-55247-0360-voigt-norm.txt    5723.73200        19571.17900      0       1      2000.00000        2000.00000      22.88900      22.88900   
37      spec-7822-57041-0509-voigt-norm.txt    5723.73200        19571.17900      0       1      2000.00000        2000.00000      21.64900      21.64900   
38      spec-0408-51821-0080-2g-norm.txt    4127.75700        7026.81100      0       1      2000.00000        2000.00000       7.42600       7.42600   
38      spec-3651-55247-0320-2g-norm.txt    4127.75700        7026.81100      0       1      2000.00000        2000.00000       4.76500       4.76500   
38      spec-7822-57041-0529-2g-norm.txt    4127.75700        7026.81100      0       1      2000.00000        2000.00000       8.23600       8.23600   
39      spec-0409-51871-0282-2g-norm.txt    12242.19100        26742.73100      0       1      2000.00000        2000.00000      13.78200      13.78200   
39      spec-3651-55247-0206-2g-norm.txt    12242.19100        26742.73100      0       1      2000.00000        2000.00000       9.32200       9.32200   
39      spec-7822-57041-0393-2g-norm.txt    12242.19100        26742.73100      0       1      2000.00000        2000.00000       9.59400       9.59400   
40      spec-0409-51871-0472-2g-norm.txt     451.90600        3075.50000      0       1      2000.00000        2000.00000       5.34500       5.34500   
40      spec-3651-55247-0900-2g-norm.txt     451.90600        3075.50000      0       1      2000.00000        2000.00000       3.59800       3.59800   
40      spec-7822-57041-0690-2g-norm.txt     451.90600        3075.50000      0       1      2000.00000        2000.00000       4.60100       4.60100   
41      spec-0707-52177-0057-voigt-norm.txt    11470.96100        27620.00000      0       1      2000.00000        2000.00000       9.66700       0.58494   
41      spec-4241-55450-0248-voigt-norm.txt    11470.96100        27620.00000      0       1      2000.00000        2000.00000      18.60900      18.60900   
41      spec-7822-57041-0189-voigt-norm.txt    11470.96100        27620.00000      0       1      2000.00000        2000.00000      16.56000       0.46513   
42      spec-0410-51816-0352-gh-norm.txt    1263.00800        16294.61300      0       1      2000.00000        2000.00000      36.48200      36.48200   
42      spec-4241-55450-0845-gh-norm.txt    1263.00800        16294.61300      0       1      2000.00000        2000.00000      29.15100      29.15100   
42      spec-7822-57041-0918-gh-norm.txt    1263.00800        16294.61300      0       1      2000.00000        2000.00000      28.33600      28.33600   
43      spec-0409-51871-0612-voigt-norm.txt    16028.39300        21185.55100      0       2         0.16719        1993.21244       3.15600       3.15600   
43      spec-4241-55450-0950-voigt-norm.txt    16028.39300        21185.55100      0       2         0.16719        1993.21244       1.83800       1.83800   
43      spec-7820-56984-0541-voigt-norm.txt    16028.39300        21185.55100      0       2         0.16719        1993.21244       4.99200       4.99200   
43      spec-0409-51871-0612-voigt-norm.txt    11344.33700        16096.92500      1       2      1996.21872          68.69919       3.69300       3.69300   
43      spec-4241-55450-0950-voigt-norm.txt    11344.33700        16096.92500      1       2      1996.21872          68.69919       3.70000       3.70000   
43      spec-7820-56984-0541-voigt-norm.txt    11344.33700        16096.92500      1       2      1996.21872          68.69919       4.09500       4.09500   
44      spec-0410-51816-0391-voigt-norm.txt    3274.99500        6587.54200      0       1      2000.00000        2000.00000       4.74300       4.74300   
44      spec-4242-55476-0657-voigt-norm.txt    3274.99500        6587.54200      0       1      2000.00000        2000.00000       6.84400       6.84400   
44      spec-7820-56984-0576-voigt-norm.txt    3274.99500        6587.54200      0       1      2000.00000        2000.00000       4.16200       4.16200   
45      spec-0410-51816-0450-voigt-norm.txt       0.00000           0.00000      0       0    0     0  0     0
45      spec-4242-55476-0742-voigt-norm.txt       0.00000           0.00000      0       0    0     0  0     0
45      spec-7820-56984-0662-voigt-norm.txt       0.00000           0.00000      0       0    0     0  0     0
46      spec-0708-52175-0608-voigt-norm.txt    11256.93100        21578.82600      0       2       967.95251        2023.32454       9.23500       9.23500   
46      spec-4242-55476-0908-voigt-norm.txt    11256.93100        21578.82600      0       2       967.95251        2023.32454      13.64600      13.64600   
46      spec-7820-56984-0822-voigt-norm.txt    11256.93100        21578.82600      0       2       967.95251        2023.32454       2.42800       2.42800   
46      spec-0708-52175-0608-voigt-norm.txt    1459.27400        10291.03500      1       2      1943.14497         985.84672      21.92400      21.92400   
46      spec-4242-55476-0908-voigt-norm.txt    1459.27400        10291.03500      1       2      1943.14497         985.84672      22.17800      22.17800   
46      spec-7820-56984-0822-voigt-norm.txt    1459.27400        10291.03500      1       2      1943.14497         985.84672      17.38200      17.38200   
47      spec-1737-53055-0124-voigt-norm.txt    13226.39800        19489.77800      0       1      2000.00000        2000.00000       8.74200       8.74200   
47      spec-3673-55178-0166-voigt-norm.txt    13226.39800        19489.77800      0       1      2000.00000        2000.00000       6.77700       6.77700   
47      spec-8276-57067-0744-voigt-norm.txt    13226.39800        19489.77800      0       1      2000.00000        2000.00000      11.22300      11.22300   
48      spec-0436-51883-0106-2g-norm.txt     -27.63100        7426.06500      0       1      2000.00000        2000.00000      20.77400      20.77400   
48      spec-3676-55186-0960-2g-norm.txt     -27.63100        7426.06500      0       1      2000.00000        2000.00000      19.84800      19.84800   
48      spec-8277-57073-0716-2g-norm.txt     -27.63100        7426.06500      0       1      2000.00000        2000.00000      21.13500      21.13500   
49      spec-1780-53090-0244-voigt-norm.txt    7337.99900        14644.67900      0       1      1282.89147        1995.10595       8.95400       8.95400   
49      spec-3684-55246-0788-voigt-norm.txt    7337.99900        14644.67900      0       1      1282.89147        1995.10595      11.02000      11.02000   
49      spec-7317-56992-0693-voigt-norm.txt    7337.99900        14644.67900      0       1      1282.89147        1995.10595      21.82100      21.82100   
50      spec-0438-51884-0120-voigt-norm.txt    16278.30400        29862.91200      0       1      2000.00000        2000.00000      15.71000      15.71000   
50      spec-3686-55268-0840-voigt-norm.txt    16278.30400        29862.91200      0       1      2000.00000        2000.00000      12.59700      12.59700   
50      spec-7324-56935-0123-voigt-norm.txt    16278.30400        29862.91200      0       1      2000.00000        2000.00000      10.46600      10.46600   
51      spec-0440-51885-0197-voigt-norm.txt    16269.09000        22524.24300      0       2      1511.02548        2018.76775       5.75200       5.75200   
51      spec-3684-55246-0034-voigt-norm.txt    16269.09000        22524.24300      0       2      1511.02548        2018.76775       5.66200       5.66200   
51      spec-7317-56992-0127-voigt-norm.txt    16269.09000        22524.24300      0       2      1511.02548        2018.76775       5.14900       5.14900   
51      spec-0440-51885-0197-voigt-norm.txt    2962.06400        14685.61800      1       2      1987.60163        1483.73684      12.86000      12.86000   
51      spec-3684-55246-0034-voigt-norm.txt    2962.06400        14685.61800      1       2      1987.60163        1483.73684      12.71800      12.71800   
51      spec-7317-56992-0127-voigt-norm.txt    2962.06400        14685.61800      1       2      1987.60163        1483.73684      13.43600      13.43600   
52      spec-0440-51885-0377-gh-norm.txt       0.00000           0.00000      0       0    0     0  0     0
52      spec-3699-55517-0062-gh-norm.txt       0.00000           0.00000      0       0    0     0  0     0
52      spec-7309-56991-0482-gh-norm.txt       0.00000           0.00000      0       0    0     0  0     0
53      spec-0548-51986-0157-2g-norm.txt     -71.25100        2690.61500      0       1      2000.00000        2000.00000       7.27100       7.27100   
53      spec-5159-55856-0238-2g-norm.txt     -71.25100        2690.61500      0       1      2000.00000        2000.00000       7.08200       7.08200   
53      spec-8279-57063-0827-2g-norm.txt     -71.25100        2690.61500      0       1      2000.00000        2000.00000       6.93200       6.93200   
54      spec-0762-52232-0006-2g-norm.txt    9866.59800        20813.04700      0       1      2000.00000        2000.00000       8.74600       0.48898   
54      spec-4683-55924-0234-2g-norm.txt    9866.59800        20813.04700      0       1      2000.00000        2000.00000      14.71100      14.71100   
54      spec-8280-57061-0257-2g-norm.txt    9866.59800        20813.04700      0       1      2000.00000        2000.00000       6.98200       6.98200   
55      spec-0763-52235-0125-voigt-norm.txt    16341.50400        24311.13100      0       2      2000.00000        2000.00000       5.44200       5.44200   
55      spec-5163-55889-0182-voigt-norm.txt    16341.50400        24311.13100      0       2      2000.00000        2000.00000       1.85300       1.85300   
55      spec-8280-57061-0902-voigt-norm.txt    16341.50400        24311.13100      0       2      2000.00000        2000.00000       3.78500       3.78500   
55      spec-0763-52235-0125-voigt-norm.txt    3862.57000        13380.00400      1       2      2000.00000        2000.00000       9.20200       9.20200   
55      spec-5163-55889-0182-voigt-norm.txt    3862.57000        13380.00400      1       2      2000.00000        2000.00000       8.39400       8.39400   
55      spec-8280-57061-0902-voigt-norm.txt    3862.57000        13380.00400      1       2      2000.00000        2000.00000      10.28400      10.28400   
56      spec-0446-51899-0634-2g-norm.txt    13326.65900        25972.58900      0       1       544.40094        2051.60455      12.45500      12.45500   
56      spec-5154-55864-0840-2g-norm.txt    13326.65900        25972.58900      0       1       544.40094        2051.60455       9.97300       9.97300   
56      spec-7276-57061-0804-2g-norm.txt    13326.65900        25972.58900      0       1       544.40094        2051.60455       9.83200       9.83200   
57      spec-0897-52605-0278-voigt-norm.txt       0.00000           0.00000      0       0    0     0  0     0
57      spec-4684-56226-0784-voigt-norm.txt       0.00000           0.00000      0       0    0     0  0     0
57      spec-8281-57042-0743-voigt-norm.txt       0.00000           0.00000      0       0    0     0  0     0
58      spec-0483-51924-0532-2g-norm.txt       0.00000           0.00000      0       0    0     0  0     0
58      spec-5150-56329-0972-2g-norm.txt       0.00000           0.00000      0       0    0     0  0     0
58      spec-7279-57071-0863-2g-norm.txt       0.00000           0.00000      0       0    0     0  0     0
59      spec-0483-51924-0139-voigt-norm.txt     293.10000        2915.13800      0       1      2000.00000        2000.00000       7.54800       7.54800   
59      spec-5723-56597-0470-voigt-norm.txt     293.10000        2915.13800      0       1      2000.00000        2000.00000       7.44600       7.44600   
59      spec-7278-57041-0358-voigt-norm.txt     293.10000        2915.13800      0       1      2000.00000        2000.00000       7.54500       7.54500   
60      spec-0449-51900-0073-2g-norm.txt    10314.19500        20845.62700      0       2       354.51758        1533.40526      15.29800      15.29800   
60      spec-5155-55946-0953-2g-norm.txt    10314.19500        20845.62700      0       2       354.51758        1533.40526      15.18400      15.18400   
60      spec-7295-57067-0702-2g-norm.txt    10314.19500        20845.62700      0       2       354.51758        1533.40526       9.35800       0.34443   
60      spec-0449-51900-0073-2g-norm.txt    6865.52100        9762.50500      1       2      1798.31670         338.30145       6.09100       6.09100   
60      spec-5155-55946-0953-2g-norm.txt    6865.52100        9762.50500      1       2      1798.31670         338.30145       6.19700       6.19700   
60      spec-7295-57067-0702-2g-norm.txt    6865.52100        9762.50500      1       2      1798.31670         338.30145       4.01900       4.01900   
61      spec-0832-52312-0348-2g-norm.txt    8691.32800        20671.58800      0       1      2000.00000        2000.00000       7.37000       0.38586   
61      spec-4688-56008-0921-2g-norm.txt    8691.32800        20671.58800      0       1      2000.00000        2000.00000      14.11800      14.11800   
61      spec-8282-57041-0904-2g-norm.txt    8691.32800        20671.58800      0       1      2000.00000        2000.00000       8.88300       8.88300   
62      spec-0484-51907-0236-2g-norm.txt    2642.36300        7818.17800      0       1      2000.00000        2000.00000      10.37800      10.37800   
62      spec-5708-56605-0150-2g-norm.txt    2642.36300        7818.17800      0       1      2000.00000        2000.00000       0.00000       0.00000   
62      spec-8197-57064-0092-2g-norm.txt    2642.36300        7818.17800      0       1      2000.00000        2000.00000       3.56600       3.56600   
63      spec-0450-51908-0157-gh-norm.txt    -550.97700        4764.30300      0       1      2000.00000        2000.00000      15.35500      15.35500   
63      spec-5728-56334-0848-gh-norm.txt    -550.97700        4764.30300      0       1      2000.00000        2000.00000      15.59700      15.59700   
63      spec-7288-57039-0902-gh-norm.txt    -550.97700        4764.30300      0       1      2000.00000        2000.00000      17.15100      17.15100   
64      spec-0450-51908-0097-2g-norm.txt    1277.49500        5073.34200      0       1      2000.00000        2000.00000      12.08700      12.08700   
64      spec-5729-56598-0624-2g-norm.txt    1277.49500        5073.34200      0       1      2000.00000        2000.00000      11.37200      11.37200   
64      spec-7275-57093-0297-2g-norm.txt    1277.49500        5073.34200      0       1      2000.00000        2000.00000      10.88900      10.88900   
65      spec-0484-51907-0166-2g-norm.txt    1342.45200        4241.42800      0       1      2000.00000        2000.00000       4.83100       4.83100   
65      spec-5723-56597-0674-2g-norm.txt    1342.45200        4241.42800      0       1      2000.00000        2000.00000       9.11700       9.11700   
65      spec-7278-57041-0828-2g-norm.txt    1342.45200        4241.42800      0       1      2000.00000        2000.00000       9.81600       9.81600   
66      spec-0484-51907-0134-voigt-norm.txt    5394.37600        8085.15800      0       2        44.91363        1968.60544       5.49400       5.49400   
66      spec-5723-56597-0726-voigt-norm.txt    5394.37600        8085.15800      0       2        44.91363        1968.60544       4.55800       4.55800   
66      spec-7278-57041-0878-voigt-norm.txt    5394.37600        8085.15800      0       2        44.91363        1968.60544       5.63600       5.63600   
66      spec-0484-51907-0134-voigt-norm.txt    1736.42400        5394.37600      1       2      1843.95088          44.91363      10.08900      10.08900   
66      spec-5723-56597-0726-voigt-norm.txt    1736.42400        5394.37600      1       2      1843.95088          44.91363       9.27800       9.27800   
66      spec-7278-57041-0878-voigt-norm.txt    1736.42400        5394.37600      1       2      1843.95088          44.91363       9.80100       9.80100   
67      spec-0899-52620-0184-gh-norm.txt    13646.79700        17914.45800      0       1       864.53894         748.17641       5.87400       5.87400   
